YEAR,STATE,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
2015,South Carolina,217.969676534277,Reading,4
2015,South Dakota,220.469524583778,Reading,4
2015,Tennessee,218.613264393701,Reading,4
2015,Texas,217.942913018264,Reading,4
2015,Utah,226.143074882684,Reading,4
2015,Vermont,230.098616569303,Reading,4
2015,Virginia,228.971255010227,Reading,4
2015,Washington,225.892889059031,Reading,4
2015,West Virginia,216.253287883864,Reading,4
2015,Wisconsin,223.356355512935,Reading,4
2015,Wyoming,228.160802772906,Reading,4
2013,Alabama,218.57595339188,Reading,4
2013,Alaska,209.347288173954,Reading,4
2013,Arizona,213.134131480866,Reading,4
2013,Arkansas,218.523885266815,Reading,4
2013,California,212.545967893063,Reading,4
2013,Colorado,226.663219629357,Reading,4
2013,Connecticut,229.58159936534,Reading,4
2013,Delaware,225.77165116252,Reading,4
2013,District of Columbia,205.613936927868,Reading,4
2013,Florida,227.46317661052,Reading,4
2013,Georgia,221.836712514568,Reading,4
2013,Hawaii,214.843879930676,Reading,4
2013,Idaho,219.302985951792,Reading,4
2013,Illinois,218.540183872207,Reading,4
2013,Indiana,225.332340846939,Reading,4
2013,Iowa,223.815804634611,Reading,4
2013,Kansas,223.386368779104,Reading,4
2013,Kentucky,224.427540486587,Reading,4
2013,Louisiana,210.454963224321,Reading,4
2013,Maine,224.833289019918,Reading,4
2013,Maryland,232.055973147422,Reading,4
2013,Massachusetts,232.373155972773,Reading,4
2013,Michigan,217.36516772932,Reading,4
2013,Minnesota,227.030741772012,Reading,4
2013,Mississippi,208.518536453726,Reading,4
2013,Missouri,222.334185909416,Reading,4
2013,Montana,222.982749322942,Reading,4
2013,Nebraska,223.252785111637,Reading,4
2013,Nevada,213.755313618138,Reading,4
2013,New Hampshire,231.998366395397,Reading,4
2013,New Jersey,228.719744067642,Reading,4
2013,New Mexico,205.756405354204,Reading,4
2013,New York,223.81336257734,Reading,4
2013,North Carolina,222.227715159886,Reading,4
2013,North Dakota,224.083385001522,Reading,4
2013,Ohio,223.887746136742,Reading,4
2013,Oklahoma,216.988876495215,Reading,4
2013,Oregon,219.132674237737,Reading,4
2013,Pennsylvania,226.402323612221,Reading,4
2013,Rhode Island,222.802239753732,Reading,4
2013,South Carolina,213.64654387011,Reading,4
2013,South Dakota,217.930744868492,Reading,4
2013,Tennessee,219.735394665222,Reading,4
2013,Texas,216.909597076471,Reading,4
2013,Utah,222.767635531589,Reading,4
2013,Vermont,227.986519076527,Reading,4
2013,Virginia,228.555737669337,Reading,4
2013,Washington,225.048863335833,Reading,4
2013,West Virginia,214.663401291545,Reading,4
2013,Wisconsin,220.818103448031,Reading,4
2013,Wyoming,225.848974956602,Reading,4
2011,Alabama,220.273413326721,Reading,4
2011,Alaska,207.92369589694,Reading,4
2011,Arizona,212.395049942915,Reading,4
2011,Arkansas,216.51486397475,Reading,4
2011,California,211.35863599994,Reading,4
2011,Colorado,223.433843627772,Reading,4
2011,Connecticut,227.427304253836,Reading,4
2011,Delaware,225.130511094607,Reading,4
2011,District of Columbia,200.627987932281,Reading,4
2011,Florida,224.528585389604,Reading,4
2011,Georgia,220.810720110917,Reading,4
2011,Hawaii,213.61457117423,Reading,4
2011,Idaho,220.82977062234,Reading,4
2011,Illinois,219.357498259988,Reading,4
2011,Indiana,220.731342685885,Reading,4
2011,Iowa,220.707446954895,Reading,4
2011,Kansas,223.565091158237,Reading,4
2011,Kentucky,225.13506287333,Reading,4
2011,Louisiana,210.410726308503,Reading,4
2011,Maine,222.037332207637,Reading,4
2011,Maryland,230.782841211696,Reading,4
2011,Massachusetts,236.773866580369,Reading,4
2011,Michigan,218.860810368135,Reading,4
2011,Minnesota,222.308672369804,Reading,4
2011,Mississippi,209.188020129765,Reading,4
2011,Missouri,220.346171042259,Reading,4
2011,Montana,225.144216219664,Reading,4
2011,Nebraska,223.311726013091,Reading,4
2011,Nevada,212.575191683097,Reading,4
2011,New Hampshire,230.392676367953,Reading,4
2011,New Jersey,231.23762972371,Reading,4
2011,New Mexico,208.01411935219,Reading,4
2011,New York,222.493810944088,Reading,4
2011,North Carolina,221.356963571717,Reading,4
2011,North Dakota,225.57752634611,Reading,4
2011,Ohio,223.82821391211,Reading,4
2011,Oklahoma,215.477585729834,Reading,4
2011,Oregon,216.440154381689,Reading,4
2011,Pennsylvania,227.23646319431,Reading,4
2011,Rhode Island,222.481596913528,Reading,4
2011,South Carolina,214.899808914466,Reading,4
2011,South Dakota,219.814446299081,Reading,4
2011,Tennessee,214.640214936919,Reading,4
2011,Texas,218.320844616792,Reading,4
2011,Utah,220.416034483137,Reading,4
2011,Vermont,226.771642682085,Reading,4
2011,Virginia,226.37843469424,Reading,4
2011,Washington,220.528787972156,Reading,4
2011,West Virginia,214.386024190084,Reading,4
2011,Wisconsin,221.239906872372,Reading,4
2011,Wyoming,224.062278090794,Reading,4
2009,Alabama,216.273355869774,Reading,4
2009,Alaska,211.127368273139,Reading,4
2009,Arizona,209.989269506089,Reading,4
2009,Arkansas,216.151581392988,Reading,4
2009,California,209.762405377999,Reading,4
2009,Colorado,225.696640590332,Reading,4
2009,Connecticut,228.972116699409,Reading,4
2009,Delaware,225.513086784412,Reading,4
2009,District of Columbia,201.984637739722,Reading,4
2009,Florida,225.673407344794,Reading,4
2009,Georgia,217.848105733688,Reading,4
2009,Hawaii,210.61641868594,Reading,4
2009,Idaho,221.022924421352,Reading,4
2009,Illinois,219.16577996227,Reading,4
2009,Indiana,222.659480848241,Reading,4
2009,Iowa,221.422298113147,Reading,4
2009,Kansas,223.924213283757,Reading,4
2009,Kentucky,225.606242400736,Reading,4
2009,Louisiana,207.486137163094,Reading,4
2009,Maine,223.790428000088,Reading,4
2009,Maryland,226.047783920533,Reading,4
2009,Massachusetts,233.749463106304,Reading,4
2009,Michigan,218.235550344419,Reading,4
2009,Minnesota,223.336661773101,Reading,4
2009,Mississippi,210.506517536678,Reading,4
2009,Missouri,223.842357778696,Reading,4
2009,Montana,224.651750127955,Reading,4
2009,Nebraska,222.523307331545,Reading,4
2009,Nevada,211.140588986901,Reading,4
2009,New Hampshire,229.144520432665,Reading,4
2009,New Jersey,229.394486392659,Reading,4
2009,New Mexico,207.645730781769,Reading,4
2009,New York,224.368748848311,Reading,4
2009,North Carolina,219.296045907462,Reading,4
2009,North Dakota,225.967471901352,Reading,4
2009,Ohio,224.532178118541,Reading,4
2009,Oklahoma,217.190627559253,Reading,4
2009,Oregon,218.142340516871,Reading,4
2009,Pennsylvania,223.679439884658,Reading,4
2009,Rhode Island,222.704885161548,Reading,4
2009,South Carolina,215.942298236521,Reading,4
2009,South Dakota,222.166592778336,Reading,4
2009,Tennessee,216.737811108148,Reading,4
2009,Texas,218.858272374458,Reading,4
2009,Utah,219.204130166973,Reading,4
2009,Vermont,228.735783571246,Reading,4
2009,Virginia,226.527567976704,Reading,4
2009,Washington,221.330110400417,Reading,4
2009,West Virginia,214.520200208315,Reading,4
2009,Wisconsin,220.135540597472,Reading,4
2009,Wyoming,222.652196329999,Reading,4
2007,Alabama,216.38895388449,Reading,4
2007,Alaska,214.476954408027,Reading,4
2007,Arizona,209.520624281702,Reading,4
2007,Arkansas,217.027817745061,Reading,4
2007,California,208.52218596155,Reading,4
2007,Colorado,223.732652896462,Reading,4
2007,Connecticut,227.203649213779,Reading,4
2007,Delaware,225.070542301849,Reading,4
2007,District of Columbia,197.085950395474,Reading,4
2007,Florida,223.534926816656,Reading,4
2007,Georgia,218.888171260588,Reading,4
2007,Hawaii,213.496554967804,Reading,4
2007,Idaho,223.404065315834,Reading,4
2007,Illinois,219.386811378061,Reading,4
2007,Indiana,221.673092302826,Reading,4
2007,Iowa,224.894795386947,Reading,4
2007,Kansas,224.658362200921,Reading,4
2007,Kentucky,222.432314246177,Reading,4
2007,Louisiana,207.406805529699,Reading,4
2007,Maine,225.544045784741,Reading,4
2007,Maryland,224.781265126508,Reading,4
2007,Massachusetts,235.753462061818,Reading,4
2007,Michigan,220.11845283265,Reading,4
2007,Minnesota,224.917004310155,Reading,4
2007,Mississippi,207.809518812675,Reading,4
2007,Missouri,220.776827870135,Reading,4
2007,Montana,226.666532587484,Reading,4
2007,Nebraska,222.902554305927,Reading,4
2007,Nevada,210.819009123413,Reading,4
2007,New Hampshire,229.017173352409,Reading,4
2007,New Jersey,230.64697200838,Reading,4
2007,New Mexico,211.631884615174,Reading,4
2007,New York,223.752027289559,Reading,4
2007,North Carolina,217.934042613497,Reading,4
2007,North Dakota,226.325481086957,Reading,4
2007,Ohio,225.666987806902,Reading,4
2007,Oklahoma,216.955654036521,Reading,4
2007,Oregon,215.01732344377,Reading,4
2007,Pennsylvania,226.353658210298,Reading,4
2007,Rhode Island,218.761444851879,Reading,4
2007,South Carolina,213.836527211386,Reading,4
2007,South Dakota,223.398526687997,Reading,4
2007,Tennessee,215.749268590355,Reading,4
2007,Texas,219.604313050316,Reading,4
2007,Utah,221.261428128739,Reading,4
2007,Vermont,228.248538219188,Reading,4
2007,Virginia,227.136724852212,Reading,4
2007,Washington,223.999336825378,Reading,4
2007,West Virginia,215.130555459311,Reading,4
2007,Wisconsin,223.318009810876,Reading,4
2007,Wyoming,225.289483281059,Reading,4
2005,Alabama,207.75203301297,Reading,4
2005,Alaska,211.06131857045,Reading,4
2005,Arizona,207.14273663584,Reading,4
2005,Arkansas,217.071528896937,Reading,4
2005,California,206.512026480797,Reading,4
2005,Colorado,223.656130003748,Reading,4
2005,Connecticut,225.753019686927,Reading,4
2005,Delaware,225.83845909292,Reading,4
2005,District of Columbia,190.78735568684,Reading,4
2005,Florida,219.465222176412,Reading,4
2005,Georgia,214.430920543413,Reading,4
2005,Hawaii,209.578767644628,Reading,4
2005,Idaho,221.85951138201,Reading,4
2005,Illinois,216.489719991402,Reading,4
2005,Indiana,218.072533254427,Reading,4
2005,Iowa,220.809400187707,Reading,4
2005,Kansas,220.468749319458,Reading,4
2005,Kentucky,219.926817858434,Reading,4
2005,Louisiana,209.165658287644,Reading,4
2005,Maine,224.577772170376,Reading,4
2005,Maryland,220.02958576565,Reading,4
2005,Massachusetts,231.279439344407,Reading,4
2005,Michigan,218.260689053895,Reading,4
2005,Minnesota,225.226578117864,Reading,4
2005,Mississippi,204.393607049303,Reading,4
2005,Missouri,221.16862279503,Reading,4
2005,Montana,224.552179792932,Reading,4
2005,Nebraska,221.377462774998,Reading,4
2005,Nevada,207.186974378559,Reading,4
2005,New Hampshire,227.438324133747,Reading,4
2005,New Jersey,223.298393451738,Reading,4
2005,New Mexico,206.791620706099,Reading,4
2005,New York,222.695200017251,Reading,4
2005,North Carolina,217.134448665244,Reading,4
2005,North Dakota,224.810846710111,Reading,4
2005,Ohio,222.533253783097,Reading,4
2005,Oklahoma,213.861450098821,Reading,4
2005,Oregon,216.899980219675,Reading,4
2005,Pennsylvania,222.771980355527,Reading,4
2005,Rhode Island,216.439867333869,Reading,4
2005,South Carolina,213.203507177181,Reading,4
2005,South Dakota,222.398692098453,Reading,4
2005,Tennessee,214.221269348578,Reading,4
2005,Texas,218.733823976846,Reading,4
2005,Utah,221.310927118758,Reading,4
2005,Vermont,226.886251005992,Reading,4
2005,Virginia,225.81371068134,Reading,4
2005,Washington,223.486397868759,Reading,4
2005,West Virginia,214.767066412741,Reading,4
2005,Wisconsin,221.164226543439,Reading,4
2005,Wyoming,223.262145963811,Reading,4
2003,Alabama,207.083847576707,Reading,4
2003,Alaska,211.547153569153,Reading,4
2003,Arizona,208.87280135482,Reading,4
2003,Arkansas,213.615304459937,Reading,4
2003,California,205.632437100793,Reading,4
2003,Colorado,223.660981961028,Reading,4
2003,Connecticut,228.340614955382,Reading,4
2003,Delaware,223.928811406218,Reading,4
2003,District of Columbia,188.374478503638,Reading,4
2003,Florida,218.014488158342,Reading,4
2003,Georgia,213.597219332523,Reading,4
2003,Hawaii,208.259567530742,Reading,4
2003,Idaho,218.25988551638,Reading,4
2003,Illinois,216.3042879829,Reading,4
2003,Indiana,220.406491126679,Reading,4
2003,Iowa,223.271129818993,Reading,4
2003,Kansas,220.143229712604,Reading,4
2003,Kentucky,219.044417325545,Reading,4
2003,Louisiana,204.729487524848,Reading,4
2003,Maine,223.859493805469,Reading,4
2003,Maryland,218.673759792615,Reading,4
2003,Massachusetts,227.604259402914,Reading,4
2003,Michigan,218.789056709096,Reading,4
2003,Minnesota,222.608962298108,Reading,4
2003,Mississippi,205.46440681013,Reading,4
2003,Missouri,222.260230125215,Reading,4
2003,Montana,222.746541627727,Reading,4
2003,Nebraska,220.611802066606,Reading,4
2003,Nevada,206.959682725248,Reading,4
2003,New Hampshire,227.789508496749,Reading,4
2003,New Jersey,225.07332803577,Reading,4
2003,New Mexico,203.185312558191,Reading,4
2003,New York,222.188207106776,Reading,4
2003,North Carolina,221.220579655011,Reading,4
2003,North Dakota,221.642245735878,Reading,4
2003,Ohio,221.86579907669,Reading,4
2003,Oklahoma,213.57935707208,Reading,4
2003,Oregon,217.614535250227,Reading,4
2003,Pennsylvania,218.698427536109,Reading,4
2003,Rhode Island,216.494015184678,Reading,4
2003,South Carolina,214.807724490456,Reading,4
2003,South Dakota,222.273178577212,Reading,4
2003,Tennessee,211.94754112042,Reading,4
2003,Texas,214.808005616741,Reading,4
2003,Utah,219.270338418871,Reading,4
2003,Vermont,226.121746629112,Reading,4
2003,Virginia,223.340359189755,Reading,4
2003,Washington,221.096695134157,Reading,4
2003,West Virginia,219.179524491303,Reading,4
2003,Wisconsin,220.833427555838,Reading,4
2003,Wyoming,222.075166369555,Reading,4
2002,Alabama,206.88002954674,Reading,4
2002,Alaska,—,Reading,4
2002,Arizona,205.347275383339,Reading,4
2002,Arkansas,212.88179718175,Reading,4
2002,California,205.916587739819,Reading,4
2002,Colorado,—,Reading,4
2002,Connecticut,229.381142779797,Reading,4
2002,Delaware,224.303558406048,Reading,4
2002,District of Columbia,190.518073061148,Reading,4
2002,Florida,214.404597570145,Reading,4
2002,Georgia,214.818437517969,Reading,4
2002,Hawaii,207.585442658374,Reading,4
2002,Idaho,220.217616989796,Reading,4
2002,Illinois,‡,Reading,4
2002,Indiana,221.88034682187,Reading,4
2002,Iowa,223.330640850894,Reading,4
2002,Kansas,221.978331377335,Reading,4
2002,Kentucky,219.042067526091,Reading,4
2002,Louisiana,206.640449811813,Reading,4
2002,Maine,224.508278164578,Reading,4
2002,Maryland,217.211175377249,Reading,4
2002,Massachusetts,233.748410317316,Reading,4
2002,Michigan,218.613319556875,Reading,4
2002,Minnesota,225.258514366717,Reading,4
2002,Mississippi,202.793328058965,Reading,4
2002,Missouri,220.171767157677,Reading,4
2002,Montana,224.162866032429,Reading,4
2002,Nebraska,221.565239248168,Reading,4
2002,Nevada,209.129161847526,Reading,4
2002,New Hampshire,—,Reading,4
2002,New Jersey,—,Reading,4
2002,New Mexico,207.501170183952,Reading,4
2002,New York,222.445054715407,Reading,4
2002,North Carolina,221.634039776418,Reading,4
2002,North Dakota,223.591558042582,Reading,4
2002,Ohio,222.435965378937,Reading,4
2002,Oklahoma,213.328415588676,Reading,4
2002,Oregon,219.936918287852,Reading,4
2002,Pennsylvania,220.636393326956,Reading,4
2002,Rhode Island,219.623505300296,Reading,4
2002,South Carolina,213.858854536652,Reading,4
2002,South Dakota,—,Reading,4
2002,Tennessee,213.693917617222,Reading,4
2002,Texas,216.932241699579,Reading,4
2002,Utah,221.514180550383,Reading,4
2002,Vermont,226.961227404525,Reading,4
2002,Virginia,225.009435800111,Reading,4
2002,Washington,223.655932696814,Reading,4
2002,West Virginia,218.777794121694,Reading,4
2002,Wisconsin,‡,Reading,4
2002,Wyoming,221.129753649229,Reading,4
1998,Alabama,210.920767475306,Reading,4
1998,Alaska,—,Reading,4
1998,Arizona,206.529788427148,Reading,4
1998,Arkansas,208.837715847409,Reading,4
1998,California,201.912590666571,Reading,4
1998,Colorado,221.653243253878,Reading,4
1998,Connecticut,231.598304622903,Reading,4
1998,Delaware,212.00256328748,Reading,4
1998,District of Columbia,181.626990470712,Reading,4
1998,Florida,207.297609369791,Reading,4
1998,Georgia,209.818703890167,Reading,4
1998,Hawaii,199.701681594456,Reading,4
1998,Idaho,—,Reading,4
1998,Illinois,‡,Reading,4
1998,Indiana,—,Reading,4
1998,Iowa,223.045210304491,Reading,4
1998,Kansas,222.184880032678,Reading,4
1998,Kentucky,217.53088006176,Reading,4
1998,Louisiana,204.226630274646,Reading,4
1998,Maine,225.404455198134,Reading,4
1998,Maryland,214.929886926389,Reading,4
1998,Massachusetts,225.309860500514,Reading,4
1998,Michigan,216.501397998098,Reading,4
1998,Minnesota,221.83011421783,Reading,4
1998,Mississippi,204.301815338639,Reading,4
1998,Missouri,216.182558683403,Reading,4
1998,Montana,226.149056807806,Reading,4
1998,Nebraska,—,Reading,4
1998,Nevada,207.597930057282,Reading,4
1998,New Hampshire,225.715641347558,Reading,4
1998,New Jersey,—,Reading,4
1998,New Mexico,205.948605264999,Reading,4
1998,New York,215.779215694181,Reading,4
1998,North Carolina,216.837462844312,Reading,4
1998,North Dakota,—,Reading,4
1998,Ohio,—,Reading,4
1998,Oklahoma,219.511821509926,Reading,4
1998,Oregon,214.442086585458,Reading,4
1998,Pennsylvania,—,Reading,4
1998,Rhode Island,218.027517870128,Reading,4
1998,South Carolina,210.449038859528,Reading,4
1998,South Dakota,—,Reading,4
1998,Tennessee,212.403782717075,Reading,4
1998,Texas,216.862012407326,Reading,4
1998,Utah,215.409191327204,Reading,4
1998,Vermont,—,Reading,4
1998,Virginia,218.352728377109,Reading,4
1998,Washington,216.846967074992,Reading,4
1998,West Virginia,216.443251227676,Reading,4
1998,Wisconsin,224.347231778634,Reading,4
1998,Wyoming,219.010779618272,Reading,4
1994,Alabama,207.963517196451,Reading,4
1994,Alaska,—,Reading,4
1994,Arizona,206.212715526558,Reading,4
1994,Arkansas,208.634458392674,Reading,4
1994,California,196.764414122393,Reading,4
1994,Colorado,213.480890325464,Reading,4
1994,Connecticut,222.417598625519,Reading,4
1994,Delaware,206.389051714292,Reading,4
1994,District of Columbia,178.557611651728,Reading,4
1994,Florida,204.882606345676,Reading,4
1994,Georgia,206.84417466208,Reading,4
1994,Hawaii,200.88027220468,Reading,4
1994,Idaho,‡,Reading,4
1994,Illinois,—,Reading,4
1994,Indiana,219.763257536075,Reading,4
1994,Iowa,222.852938978155,Reading,4
1994,Kansas,—,Reading,4
1994,Kentucky,211.562307283476,Reading,4
1994,Louisiana,196.76226783783,Reading,4
1994,Maine,228.380026776111,Reading,4
1994,Maryland,209.645496686524,Reading,4
1994,Massachusetts,223.16007568135,Reading,4
1994,Michigan,‡,Reading,4
1994,Minnesota,218.301709171959,Reading,4
1994,Mississippi,201.529327838956,Reading,4
1994,Missouri,216.898079209576,Reading,4
1994,Montana,222.301419050803,Reading,4
1994,Nebraska,220.034963055612,Reading,4
1994,Nevada,—,Reading,4
1994,New Hampshire,223.466139521211,Reading,4
1994,New Jersey,219.390468316229,Reading,4
1994,New Mexico,204.535910683103,Reading,4
1994,New York,211.74092082461,Reading,4
1994,North Carolina,214.358085541861,Reading,4
1994,North Dakota,225.23908328463,Reading,4
1994,Ohio,—,Reading,4
1994,Oklahoma,—,Reading,4
1994,Oregon,—,Reading,4
1994,Pennsylvania,215.268341493165,Reading,4
1994,Rhode Island,219.940097703478,Reading,4
1994,South Carolina,203.416190261787,Reading,4
1994,South Dakota,—,Reading,4
1994,Tennessee,212.531394061172,Reading,4
1994,Texas,212.394311044766,Reading,4
1994,Utah,217.330392762367,Reading,4
1994,Vermont,—,Reading,4
1994,Virginia,213.457285928432,Reading,4
1994,Washington,212.695385844034,Reading,4
1994,West Virginia,213.146934703516,Reading,4
1994,Wisconsin,224.174545295572,Reading,4
1994,Wyoming,221.185555866572,Reading,4
1992,Alabama,207.358492229747,Reading,4
1992,Alaska,—,Reading,4
1992,Arizona,209.40206480544,Reading,4
1992,Arkansas,210.899768304081,Reading,4
1992,California,202.247526392698,Reading,4
1992,Colorado,216.525360492548,Reading,4
1992,Connecticut,221.612642451919,Reading,4
1992,Delaware,212.92345013738,Reading,4
1992,District of Columbia,188.139887302877,Reading,4
1992,Florida,208.308035013525,Reading,4
1992,Georgia,212.34088993417,Reading,4
1992,Hawaii,203.426628130352,Reading,4
1992,Idaho,219.317028208157,Reading,4
1992,Illinois,—,Reading,4
1992,Indiana,221.146484876227,Reading,4
1992,Iowa,225.490171445697,Reading,4
1992,Kansas,—,Reading,4
1992,Kentucky,212.511666778967,Reading,4
1992,Louisiana,203.689265435934,Reading,4
1992,Maine,226.810122899015,Reading,4
1992,Maryland,211.04152293468,Reading,4
1992,Massachusetts,226.00108924526,Reading,4
1992,Michigan,216.033733125329,Reading,4
1992,Minnesota,220.900719162895,Reading,4
1992,Mississippi,199.109062398651,Reading,4
1992,Missouri,220.049405350833,Reading,4
1992,Montana,—,Reading,4
1992,Nebraska,221.176841973787,Reading,4
1992,Nevada,—,Reading,4
1992,New Hampshire,227.71482466698,Reading,4
1992,New Jersey,222.963653783424,Reading,4
1992,New Mexico,210.738443984213,Reading,4
1992,New York,214.625123268518,Reading,4
1992,North Carolina,211.545927244246,Reading,4
1992,North Dakota,225.515950674023,Reading,4
1992,Ohio,217.370297292174,Reading,4
1992,Oklahoma,220.2767769383,Reading,4
1992,Oregon,—,Reading,4
1992,Pennsylvania,220.692652863341,Reading,4
1992,Rhode Island,216.614520670935,Reading,4
1992,South Carolina,209.716178357788,Reading,4
1992,South Dakota,—,Reading,4
1992,Tennessee,212.137178512881,Reading,4
1992,Texas,212.504922222608,Reading,4
1992,Utah,220.390231130988,Reading,4
1992,Vermont,—,Reading,4
1992,Virginia,220.753494580772,Reading,4
1992,Washington,—,Reading,4
1992,West Virginia,215.535595080532,Reading,4
1992,Wisconsin,223.608070704623,Reading,4
1992,Wyoming,222.983186582396,Reading,4
